Jahr,RaumSort,RaumLang,RechtsformSort,RechtsformLang,asBetriebsgrSort,BetriebsgrLang,Arbeitsstaetten,AnzBesch,AnzBeschW,AnzBeschM,AnzVZAano,AnzVZAWano,AnzVZAMano
2013,31,Alt-Wiedikon,4,GmbH,3,Mittlere Unternehmen,2,342,111,231,,,
2013,31,Alt-Wiedikon,5,Genossenschaften,0,Alle Betriebsgrössen,24,456,257,199,379,199,180
2013,31,Alt-Wiedikon,5,Genossenschaften,1,Mikrounternehmen,14,96,61,35,76,46,30
2013,31,Alt-Wiedikon,5,Genossenschaften,2,Kleine Unternehmen,8,203,110,93,168,84,84
2013,31,Alt-Wiedikon,5,Genossenschaften,3,Mittlere Unternehmen,2,157,86,71,,,
2013,31,Alt-Wiedikon,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,7,139,65,74,123,53,70
2013,31,Alt-Wiedikon,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,3,19,9,10,,,
2013,31,Alt-Wiedikon,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,4,120,56,64,107,46,61
2013,31,Alt-Wiedikon,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,69,939,523,416,625,330,294
2013,31,Alt-Wiedikon,7,"Vereine, Stiftungen",1,Mikrounternehmen,52,271,151,120,159,80,78
2013,31,Alt-Wiedikon,7,"Vereine, Stiftungen",2,Kleine Unternehmen,14,409,210,199,265,128,137
2013,31,Alt-Wiedikon,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,3,259,162,97,,,
2013,31,Alt-Wiedikon,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,29,865,542,323,604,336,269
2013,31,Alt-Wiedikon,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,16,62,37,25,44,22,22
2013,31,Alt-Wiedikon,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,11,282,125,157,244,98,146
2013,31,Alt-Wiedikon,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,2,521,380,141,,,
2013,33,Friesenberg,0,Alle Rechtsformen,0,Alle Betriebsgrössen,359,4608,3200,1408,3602,2402,1199
2013,33,Friesenberg,0,Alle Rechtsformen,1,Mikrounternehmen,331,652,341,311,416,192,225
2013,33,Friesenberg,0,Alle Rechtsformen,2,Kleine Unternehmen,22,552,326,226,391,208,182
2013,33,Friesenberg,0,Alle Rechtsformen,3,Mittlere Unternehmen,5,781,497,284,605,353,252
2013,33,Friesenberg,0,Alle Rechtsformen,4,Grosse Unternehmen,1,2623,2036,587,2190,1649,540
2013,33,Friesenberg,1,Einzelfirmen,0,Alle Betriebsgrössen,231,312,147,165,192,77,115
2013,33,Friesenberg,1,Einzelfirmen,1,Mikrounternehmen,231,312,147,165,192,77,115
2013,33,Friesenberg,2,Personengesellschaften,0,Alle Betriebsgrössen,4,8,8,0,3,3,0
2013,33,Friesenberg,2,Personengesellschaften,1,Mikrounternehmen,4,8,8,0,3,3,0
2013,33,Friesenberg,3,Aktiengesellschaften,0,Alle Betriebsgrössen,30,358,192,166,213,91,122
2013,33,Friesenberg,3,Aktiengesellschaften,1,Mikrounternehmen,24,75,34,41,58,21,37
2013,33,Friesenberg,3,Aktiengesellschaften,2,Kleine Unternehmen,5,165,80,85,98,38,60
2013,33,Friesenberg,3,Aktiengesellschaften,3,Mittlere Unternehmen,1,118,78,40,,,
2013,33,Friesenberg,4,GmbH,0,Alle Betriebsgrössen,36,102,46,56,73,28,45
2013,33,Friesenberg,4,GmbH,1,Mikrounternehmen,35,88,41,47,63,26,37
2013,33,Friesenberg,4,GmbH,2,Kleine Unternehmen,1,14,5,9,,,
2013,33,Friesenberg,5,Genossenschaften,0,Alle Betriebsgrössen,3,121,58,63,71,27,44
2013,33,Friesenberg,5,Genossenschaften,1,Mikrounternehmen,2,18,10,8,,,
2013,33,Friesenberg,5,Genossenschaften,3,Mittlere Unternehmen,1,103,48,55,,,
2013,33,Friesenberg,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,23,315,244,71,213,163,50
2013,33,Friesenberg,7,"Vereine, Stiftungen",1,Mikrounternehmen,17,65,38,27,40,22,18
2013,33,Friesenberg,7,"Vereine, Stiftungen",2,Kleine Unternehmen,5,123,88,35,82,58,24
2013,33,Friesenberg,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,1,127,118,9,,,
2013,33,Friesenberg,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,32,3392,2505,887,2837,2013,823
2013,33,Friesenberg,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,18,86,63,23,51,36,16
2013,33,Friesenberg,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,11,250,153,97,201,110,90
2013,33,Friesenberg,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,2,433,253,180,,,
2013,33,Friesenberg,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,2623,2036,587,,,
2013,34,Sihlfeld,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1856,11882,5556,6326,8372,3257,5116
2013,34,Sihlfeld,0,Alle Rechtsformen,1,Mikrounternehmen,1711,4140,2092,2048,2831,1243,1589
2013,34,Sihlfeld,0,Alle Rechtsformen,2,Kleine Unternehmen,119,3297,1583,1714,2500,1056,1444
2013,34,Sihlfeld,0,Alle Rechtsformen,3,Mittlere Unternehmen,24,3243,1628,1615,2112,796,1316
2013,34,Sihlfeld,0,Alle Rechtsformen,4,Grosse Unternehmen,2,1202,253,949,929,162,767
2013,34,Sihlfeld,1,Einzelfirmen,0,Alle Betriebsgrössen,1056,1633,826,807,1095,487,606
2013,34,Sihlfeld,1,Einzelfirmen,1,Mikrounternehmen,1050,1474,737,737,964,420,543
2013,34,Sihlfeld,1,Einzelfirmen,2,Kleine Unternehmen,6,159,89,70,,,
2013,34,Sihlfeld,2,Personengesellschaften,0,Alle Betriebsgrössen,59,520,316,204,293,161,133
2013,34,Sihlfeld,2,Personengesellschaften,1,Mikrounternehmen,57,191,114,77,127,65,63
2013,34,Sihlfeld,2,Personengesellschaften,2,Kleine Unternehmen,1,21,10,11,,,
2013,34,Sihlfeld,2,Personengesellschaften,3,Mittlere Unternehmen,1,308,192,116,,,
2013,34,Sihlfeld,3,Aktiengesellschaften,0,Alle Betriebsgrössen,319,6147,2448,3699,4476,1369,3108
2013,34,Sihlfeld,3,Aktiengesellschaften,1,Mikrounternehmen,235,1117,524,593,828,338,490
2013,34,Sihlfeld,3,Aktiengesellschaften,2,Kleine Unternehmen,68,1768,753,1015,1394,509,886
2013,34,Sihlfeld,3,Aktiengesellschaften,3,Mittlere Unternehmen,14,2060,918,1142,,,
2013,34,Sihlfeld,3,Aktiengesellschaften,4,Grosse Unternehmen,2,1202,253,949,,,
2013,34,Sihlfeld,4,GmbH,0,Alle Betriebsgrössen,292,1317,655,662,865,362,503
2013,34,Sihlfeld,4,GmbH,1,Mikrounternehmen,278,882,430,452,617,253,364
2013,34,Sihlfeld,4,GmbH,2,Kleine Unternehmen,14,435,225,210,,,
2013,34,Sihlfeld,5,Genossenschaften,0,Alle Betriebsgrössen,19,540,272,268,365,172,192
2013,34,Sihlfeld,5,Genossenschaften,1,Mikrounternehmen,11,61,34,27,,,
2013,34,Sihlfeld,5,Genossenschaften,2,Kleine Unternehmen,6,251,148,103,191,105,85
2013,34,Sihlfeld,5,Genossenschaften,3,Mittlere Unternehmen,2,228,90,138,,,
2013,34,Sihlfeld,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,5,8,2,6,7,1,6
2013,34,Sihlfeld,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,5,8,2,6,,,
2013,34,Sihlfeld,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,58,920,657,263,611,425,186
2013,34,Sihlfeld,7,"Vereine, Stiftungen",1,Mikrounternehmen,46,230,146,84,138,86,52
2013,34,Sihlfeld,7,"Vereine, Stiftungen",2,Kleine Unternehmen,8,266,139,127,191,94,97
2013,34,Sihlfeld,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,4,424,372,52,282,245,37
2013,34,Sihlfeld,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,48,797,380,417,660,280,382
2013,34,Sihlfeld,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,29,177,105,72,119,67,53
2013,34,Sihlfeld,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,16,397,219,178,327,164,164
2013,34,Sihlfeld,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,3,223,56,167,,,
2013,40,Kreis 4,0,Alle Rechtsformen,0,Alle Betriebsgrössen,4214,40777,17631,23146,31193,11764,19427
2013,40,Kreis 4,0,Alle Rechtsformen,1,Mikrounternehmen,3740,9878,5004,4874,6713,3005,3707
2013,40,Kreis 4,0,Alle Rechtsformen,2,Kleine Unternehmen,375,9911,4806,5105,7331,3208,4123
2013,40,Kreis 4,0,Alle Rechtsformen,3,Mittlere Unternehmen,84,12267,4684,7583,9386,3023,6363
2013,40,Kreis 4,0,Alle Rechtsformen,4,Grosse Unternehmen,15,8721,3137,5584,7763,2528,5234
2013,40,Kreis 4,1,Einzelfirmen,0,Alle Betriebsgrössen,2116,3093,1651,1442,2035,976,1059
2013,40,Kreis 4,1,Einzelfirmen,1,Mikrounternehmen,2113,3038,1612,1426,1991,946,1045
2013,40,Kreis 4,1,Einzelfirmen,2,Kleine Unternehmen,3,55,39,16,44,30,14
2013,40,Kreis 4,2,Personengesellschaften,0,Alle Betriebsgrössen,145,506,285,221,338,171,166
2013,40,Kreis 4,2,Personengesellschaften,1,Mikrounternehmen,142,435,244,191,284,141,142
2013,40,Kreis 4,2,Personengesellschaften,2,Kleine Unternehmen,3,71,41,30,54,30,24
2013,40,Kreis 4,3,Aktiengesellschaften,0,Alle Betriebsgrössen,829,19733,7400,12333,16297,5455,10842
2013,40,Kreis 4,3,Aktiengesellschaften,1,Mikrounternehmen,568,2504,1120,1384,1878,741,1137
2013,40,Kreis 4,3,Aktiengesellschaften,2,Kleine Unternehmen,208,5144,2239,2905,4039,1547,2492
2013,40,Kreis 4,3,Aktiengesellschaften,3,Mittlere Unternehmen,43,6043,1796,4247,4944,1301,3643
2013,40,Kreis 4,3,Aktiengesellschaften,4,Grosse Unternehmen,10,6042,2245,3797,5436,1866,3570
2013,40,Kreis 4,4,GmbH,0,Alle Betriebsgrössen,695,3777,1827,1950,2609,1107,1502
2013,40,Kreis 4,4,GmbH,1,Mikrounternehmen,646,2490,1214,1276,1704,715,989
2013,40,Kreis 4,4,GmbH,2,Kleine Unternehmen,46,1063,548,515,745,355,390
2013,40,Kreis 4,4,GmbH,3,Mittlere Unternehmen,3,224,65,159,160,37,123
2013,40,Kreis 4,5,Genossenschaften,0,Alle Betriebsgrössen,41,940,512,428,562,284,278
2013,40,Kreis 4,5,Genossenschaften,1,Mikrounternehmen,24,204,100,104,105,45,60
2013,40,Kreis 4,5,Genossenschaften,2,Kleine Unternehmen,16,653,379,274,382,211,171
2013,40,Kreis 4,5,Genossenschaften,3,Mittlere Unternehmen,1,83,33,50,,,
2013,40,Kreis 4,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,13,177,84,93,154,67,87
2013,40,Kreis 4,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,11,23,10,13,19,7,12
2013,40,Kreis 4,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,1,27,11,16,,,
2013,40,Kreis 4,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,1,127,63,64,,,
2013,40,Kreis 4,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,242,3485,2004,1481,2172,1223,949
2013,40,Kreis 4,7,"Vereine, Stiftungen",1,Mikrounternehmen,185,900,562,338,533,327,206
2013,40,Kreis 4,7,"Vereine, Stiftungen",2,Kleine Unternehmen,50,1496,899,597,951,565,386
2013,40,Kreis 4,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,7,1089,543,546,688,331,357
2013,40,Kreis 4,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,133,9066,3868,5198,7026,2481,4544
2013,40,Kreis 4,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,51,284,142,142,199,83,116
2013,40,Kreis 4,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,48,1402,650,752,1089,459,630
2013,40,Kreis 4,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,29,4701,2184,2517,3411,1277,2134
2013,40,Kreis 4,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,5,2679,892,1787,2327,662,1664
2013,41,Werd,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1063,9761,4619,5142,7314,3089,4225
2013,41,Werd,0,Alle Rechtsformen,1,Mikrounternehmen,935,2637,1386,1251,1774,832,942
2013,41,Werd,0,Alle Rechtsformen,2,Kleine Unternehmen,108,2909,1463,1446,2068,914,1154
2013,41,Werd,0,Alle Rechtsformen,3,Mittlere Unternehmen,19,3171,1296,1875,2627,989,1638
2013,41,Werd,0,Alle Rechtsformen,4,Grosse Unternehmen,1,1044,474,570,845,354,491
2013,41,Werd,1,Einzelfirmen,0,Alle Betriebsgrössen,495,801,470,331,528,282,246
2013,41,Werd,1,Einzelfirmen,1,Mikrounternehmen,494,786,459,327,515,273,242
2013,41,Werd,1,Einzelfirmen,2,Kleine Unternehmen,1,15,11,4,,,
2013,41,Werd,2,Personengesellschaften,0,Alle Betriebsgrössen,48,128,82,46,86,49,37
2013,41,Werd,2,Personengesellschaften,1,Mikrounternehmen,48,128,82,46,86,49,37
2013,41,Werd,3,Aktiengesellschaften,0,Alle Betriebsgrössen,221,4855,2080,2775,3812,1445,2368
2013,41,Werd,3,Aktiengesellschaften,1,Mikrounternehmen,147,621,285,336,461,189,273
2013,41,Werd,3,Aktiengesellschaften,2,Kleine Unternehmen,64,1590,711,879,1203,456,747
2013,41,Werd,3,Aktiengesellschaften,3,Mittlere Unternehmen,9,1600,610,990,1303,446,857
2013,41,Werd,3,Aktiengesellschaften,4,Grosse Unternehmen,1,1044,474,570,,,
2013,41,Werd,4,GmbH,0,Alle Betriebsgrössen,161,832,411,421,558,241,317
2013,41,Werd,4,GmbH,1,Mikrounternehmen,151,565,258,307,397,155,242
2013,41,Werd,4,GmbH,2,Kleine Unternehmen,10,267,153,114,161,86,75
2013,41,Werd,5,Genossenschaften,0,Alle Betriebsgrössen,14,338,168,170,200,88,112
2013,41,Werd,5,Genossenschaften,1,Mikrounternehmen,11,128,68,60,59,25,34
2013,41,Werd,5,Genossenschaften,2,Kleine Unternehmen,2,127,67,60,,,
2013,41,Werd,5,Genossenschaften,3,Mittlere Unternehmen,1,83,33,50,,,
2013,41,Werd,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,6,39,18,21,36,15,21
2013,41,Werd,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,5,12,7,5,9,4,5
2013,41,Werd,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,1,27,11,16,,,
2013,41,Werd,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,88,1075,649,426,705,402,303
2013,41,Werd,7,"Vereine, Stiftungen",1,Mikrounternehmen,68,336,207,129,202,125,77
2013,41,Werd,7,"Vereine, Stiftungen",2,Kleine Unternehmen,18,547,352,195,343,209,134
2013,41,Werd,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,2,192,90,102,,,
2013,41,Werd,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,30,1693,741,952,1389,567,821
2013,41,Werd,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,11,61,20,41,45,12,32
2013,41,Werd,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,12,336,158,178,255,108,147
2013,41,Werd,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,7,1296,563,733,1089,447,642
2013,42,Langstrasse,0,Alle Rechtsformen,0,Alle Betriebsgrössen,2221,23725,10414,13311,18287,7081,11204
2013,42,Langstrasse,0,Alle Rechtsformen,1,Mikrounternehmen,1966,5366,2753,2613,3645,1664,1980
2013,42,Langstrasse,0,Alle Rechtsformen,2,Kleine Unternehmen,198,5175,2532,2643,3879,1737,2142
2013,42,Langstrasse,0,Alle Rechtsformen,3,Mittlere Unternehmen,45,6409,2552,3857,4687,1575,3111
2013,42,Langstrasse,0,Alle Rechtsformen,4,Grosse Unternehmen,12,6775,2577,4198,6076,2105,3971
2013,42,Langstrasse,1,Einzelfirmen,0,Alle Betriebsgrössen,1083,1573,847,726,1039,500,538
2013,42,Langstrasse,1,Einzelfirmen,1,Mikrounternehmen,1082,1548,828,720,1022,487,534
2013,42,Langstrasse,1,Einzelfirmen,2,Kleine Unternehmen,1,25,19,6,,,
2013,42,Langstrasse,2,Personengesellschaften,0,Alle Betriebsgrössen,69,287,149,138,191,90,101
2013,42,Langstrasse,2,Personengesellschaften,1,Mikrounternehmen,67,231,114,117,149,64,85
2013,42,Langstrasse,2,Personengesellschaften,2,Kleine Unternehmen,2,56,35,21,,,
2013,42,Langstrasse,3,Aktiengesellschaften,0,Alle Betriebsgrössen,464,11716,4477,7239,9750,3397,6351
2013,42,Langstrasse,3,Aktiengesellschaften,1,Mikrounternehmen,325,1448,669,779,1075,441,634
2013,42,Langstrasse,3,Aktiengesellschaften,2,Kleine Unternehmen,110,2673,1184,1489,2120,851,1268
2013,42,Langstrasse,3,Aktiengesellschaften,3,Mittlere Unternehmen,21,2941,867,2074,2296,604,1691
2013,42,Langstrasse,3,Aktiengesellschaften,4,Grosse Unternehmen,8,4654,1757,2897,4259,1501,2758
2013,42,Langstrasse,4,GmbH,0,Alle Betriebsgrössen,386,2072,1061,1011,1429,650,777
2013,42,Langstrasse,4,GmbH,1,Mikrounternehmen,358,1460,752,708,980,443,536
2013,42,Langstrasse,4,GmbH,2,Kleine Unternehmen,27,520,278,242,394,193,201
2013,42,Langstrasse,4,GmbH,3,Mittlere Unternehmen,1,92,31,61,,,
2013,42,Langstrasse,5,Genossenschaften,0,Alle Betriebsgrössen,18,413,261,152,234,139,96
2013,42,Langstrasse,5,Genossenschaften,1,Mikrounternehmen,9,60,25,35,35,17,19
2013,42,Langstrasse,5,Genossenschaften,2,Kleine Unternehmen,9,353,236,117,199,122,77
2013,42,Langstrasse,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,7,138,66,72,117,51,66
2013,42,Langstrasse,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,6,11,3,8,9,2,7
2013,42,Langstrasse,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,1,127,63,64,,,
2013,42,Langstrasse,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,124,2026,1130,896,1226,684,543
2013,42,Langstrasse,7,"Vereine, Stiftungen",1,Mikrounternehmen,95,460,279,181,271,159,112
2013,42,Langstrasse,7,"Vereine, Stiftungen",2,Kleine Unternehmen,25,739,414,325,486,273,214
2013,42,Langstrasse,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,4,827,437,390,469,252,217
2013,42,Langstrasse,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,70,5500,2423,3077,4301,1570,2732
2013,42,Langstrasse,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,24,148,83,65,104,51,53
2013,42,Langstrasse,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,24,809,366,443,621,259,362
2013,42,Langstrasse,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,18,2422,1154,1268,1759,656,1104
2013,42,Langstrasse,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,4,2121,820,1301,,,
2013,44,Hard,0,Alle Rechtsformen,0,Alle Betriebsgrössen,930,7291,2598,4693,5592,1595,3996
2013,44,Hard,0,Alle Rechtsformen,1,Mikrounternehmen,839,1875,865,1010,1294,508,786
2013,44,Hard,0,Alle Rechtsformen,2,Kleine Unternehmen,69,1827,811,1016,1383,557,826
2013,44,Hard,0,Alle Rechtsformen,3,Mittlere Unternehmen,20,2687,836,1851,2073,460,1612
2013,44,Hard,0,Alle Rechtsformen,4,Grosse Unternehmen,2,902,86,816,842,70,772
2013,44,Hard,1,Einzelfirmen,0,Alle Betriebsgrössen,538,719,334,385,469,194,275
2013,44,Hard,1,Einzelfirmen,1,Mikrounternehmen,537,704,325,379,455,186,269
2013,44,Hard,1,Einzelfirmen,2,Kleine Unternehmen,1,15,9,6,,,
2013,44,Hard,2,Personengesellschaften,0,Alle Betriebsgrössen,28,91,54,37,59,32,27
2013,44,Hard,2,Personengesellschaften,1,Mikrounternehmen,27,76,48,28,48,28,20
2013,44,Hard,2,Personengesellschaften,2,Kleine Unternehmen,1,15,6,9,,,
2013,44,Hard,3,Aktiengesellschaften,0,Alle Betriebsgrössen,144,3162,843,2319,2735,612,2123
2013,44,Hard,3,Aktiengesellschaften,1,Mikrounternehmen,96,435,166,269,342,111,231
2013,44,Hard,3,Aktiengesellschaften,2,Kleine Unternehmen,34,881,344,537,716,239,477
2013,44,Hard,3,Aktiengesellschaften,3,Mittlere Unternehmen,13,1502,319,1183,1345,251,1094
2013,44,Hard,3,Aktiengesellschaften,4,Grosse Unternehmen,1,344,14,330,,,
2013,44,Hard,4,GmbH,0,Alle Betriebsgrössen,148,873,355,518,623,215,407
2013,44,Hard,4,GmbH,1,Mikrounternehmen,137,465,204,261,327,116,211
2013,44,Hard,4,GmbH,2,Kleine Unternehmen,9,276,117,159,190,76,114
2013,44,Hard,4,GmbH,3,Mittlere Unternehmen,2,132,34,98,,,
2013,44,Hard,5,Genossenschaften,0,Alle Betriebsgrössen,9,189,83,106,128,58,70
2013,44,Hard,5,Genossenschaften,1,Mikrounternehmen,4,16,7,9,11,4,7
2013,44,Hard,5,Genossenschaften,2,Kleine Unternehmen,5,173,76,97,,,
2013,44,Hard,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,30,384,225,159,243,139,104
2013,44,Hard,7,"Vereine, Stiftungen",1,Mikrounternehmen,22,104,76,28,61,43,18
2013,44,Hard,7,"Vereine, Stiftungen",2,Kleine Unternehmen,7,210,133,77,122,84,38
2013,44,Hard,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,1,70,16,54,,,
2013,44,Hard,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,33,1873,704,1169,1335,345,990
2013,44,Hard,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,16,75,39,36,50,20,30
2013,44,Hard,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,12,257,126,131,213,92,121
2013,44,Hard,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,4,983,467,516,562,174,388
2013,44,Hard,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,558,72,486,,,
2013,50,Kreis 5,0,Alle Rechtsformen,0,Alle Betriebsgrössen,2755,47731,18228,29503,38637,13052,25587
2013,50,Kreis 5,0,Alle Rechtsformen,1,Mikrounternehmen,2240,6926,3058,3868,4890,1883,3009
2013,50,Kreis 5,0,Alle Rechtsformen,2,Kleine Unternehmen,377,10913,4497,6416,8297,3065,5233
2013,50,Kreis 5,0,Alle Rechtsformen,3,Mittlere Unternehmen,109,14852,5595,9257,11826,3849,7976
2013,50,Kreis 5,0,Alle Rechtsformen,4,Grosse Unternehmen,29,15040,5078,9962,13624,4255,9369
2013,50,Kreis 5,1,Einzelfirmen,0,Alle Betriebsgrössen,971,1455,624,831,952,349,604
2013,50,Kreis 5,1,Einzelfirmen,1,Mikrounternehmen,967,1379,596,783,893,331,563
2013,50,Kreis 5,1,Einzelfirmen,2,Kleine Unternehmen,4,76,28,48,59,18,41
2013,50,Kreis 5,2,Personengesellschaften,0,Alle Betriebsgrössen,70,212,109,103,155,72,83
2013,50,Kreis 5,2,Personengesellschaften,1,Mikrounternehmen,69,199,100,99,143,64,79
2013,50,Kreis 5,2,Personengesellschaften,2,Kleine Unternehmen,1,13,9,4,,,
2013,50,Kreis 5,3,Aktiengesellschaften,0,Alle Betriebsgrössen,865,27681,9269,18412,23511,6989,16521
2013,50,Kreis 5,3,Aktiengesellschaften,1,Mikrounternehmen,539,2667,1092,1575,2028,726,1302
2013,50,Kreis 5,3,Aktiengesellschaften,2,Kleine Unternehmen,245,6900,2436,4464,5579,1770,3809
2013,50,Kreis 5,3,Aktiengesellschaften,3,Mittlere Unternehmen,63,8512,2882,5630,7034,2031,5002
2013,50,Kreis 5,3,Aktiengesellschaften,4,Grosse Unternehmen,18,9602,2859,6743,8870,2462,6408
2013,50,Kreis 5,4,GmbH,0,Alle Betriebsgrössen,522,4059,1617,2442,3179,1125,2053
2013,50,Kreis 5,4,GmbH,1,Mikrounternehmen,468,1651,681,970,1200,419,781
2013,50,Kreis 5,4,GmbH,2,Kleine Unternehmen,46,1146,471,675,840,316,524
2013,50,Kreis 5,4,GmbH,3,Mittlere Unternehmen,7,889,341,548,800,284,515
2013,50,Kreis 5,4,GmbH,4,Grosse Unternehmen,1,373,124,249,,,
2013,50,Kreis 5,5,Genossenschaften,0,Alle Betriebsgrössen,58,4125,2069,2056,3308,1455,1854
2013,50,Kreis 5,5,Genossenschaften,1,Mikrounternehmen,29,112,71,41,76,45,31
2013,50,Kreis 5,5,Genossenschaften,2,Kleine Unternehmen,15,509,292,217,311,165,146
2013,50,Kreis 5,5,Genossenschaften,3,Mittlere Unternehmen,10,1356,780,576,960,474,487
2013,50,Kreis 5,5,Genossenschaften,4,Grosse Unternehmen,4,2148,926,1222,1961,771,1190
2013,50,Kreis 5,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,27,226,113,113,194,90,104
2013,50,Kreis 5,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,19,56,22,34,50,19,31
2013,50,Kreis 5,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,8,170,91,79,144,71,73
2013,50,Kreis 5,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,169,3670,1951,1719,2209,1168,1042
2013,50,Kreis 5,7,"Vereine, Stiftungen",1,Mikrounternehmen,127,714,396,318,411,225,186
2013,50,Kreis 5,7,"Vereine, Stiftungen",2,Kleine Unternehmen,31,1062,652,410,640,379,262
2013,50,Kreis 5,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,10,1308,641,667,811,407,404
2013,50,Kreis 5,7,"Vereine, Stiftungen",4,Grosse Unternehmen,1,586,262,324,,,
2013,50,Kreis 5,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,73,6303,2476,3827,5129,1804,3326
2013,50,Kreis 5,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,22,148,100,48,,,
2013,50,Kreis 5,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,27,1037,518,519,712,338,374
2013,50,Kreis 5,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,19,2787,951,1836,2221,653,1568
2013,50,Kreis 5,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,5,2331,907,1424,2107,759,1348
2013,51,Gewerbeschule,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1442,15911,7479,8432,11596,4981,6616
